Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
2002,Regular Season,Osaka Kintetsu Buffaloes,41,"Abe, Masahiro",SS,125,392,338,0.210,0.263,0.322,0.585,28,29,71,47,16,2,6,109,0,2,21,0,49,3,5,23,5,41145113
2002,Regular Season,Hanshin Tigers,16,"Ando, Yuya",P,17,14,12,0.083,0.083,0.083,0.166,0,0,1,1,0,0,0,1,0,0,0,0,5,0,0,2,0,41145115
2002,Regular Season,Osaka Kintetsu Buffaloes,27,"Furukubo, Kenji",C,45,127,114,0.175,0.190,0.281,0.471,9,10,20,14,3,0,3,32,0,0,2,0,34,0,0,11,0,41243860
2002,Regular Season,Fukuoka Daiei Hawks,49,"Yoshida, Shuji",P,62,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41243868
2002,Regular Season,Hanshin Tigers,59,"Hashimoto, Takehiro",P,15,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41243881
2002,Regular Season,Seibu Lions,34,"Hashimoto, Takehiro",P,4,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41243881
2002,Regular Season,Fukuoka Daiei Hawks,33,"Hoshino, Junji",P,33,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41243886
2002,Regular Season,Nippon-Ham Fighters,46,"Morimoto, Hichori",LF,66,66,60,0.167,0.215,0.267,0.482,6,5,10,6,3,0,1,16,5,1,1,0,16,0,3,1,1,41243888
2002,Regular Season,Osaka Kintetsu Buffaloes,54,"Miyamoto, Daisuke",P,35,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41245111
2002,Regular Season,Seibu Lions,48,"Hoashi, Kazuyuki",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41245113
2002,Regular Season,Orix Bluewave,24,"Hida, Takashi",RF,5,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41245115
2002,Japan Series,Yomiuri Giants,5,"Kiyohara, Kazuhiro",1B,4,,13,0.231,,0.692,,,4,3,1,0,0,2,9,0,,1,,6,,,,,41343862
2002,Regular Season,Yomiuri Giants,5,"Kiyohara, Kazuhiro",1B,55,174,148,0.318,0.414,0.568,0.982,24,33,47,34,1,0,12,84,0,0,18,2,36,1,7,0,1,41343862
2002,Regular Season,Hanshin Tigers,39,"Yano, Akihiro",C,66,253,221,0.321,0.395,0.502,0.897,31,27,71,45,18,2,6,111,1,1,24,4,51,6,3,5,0,41343883
2002,Regular Season,Fukuoka Daiei Hawks,45,"Okamoto, Katsunori",P,48,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41343884
2002,Regular Season,Hiroshima Toyo Carp,10,"Kanemoto, Tomoaki",LF,140,604,540,0.274,0.348,0.498,0.846,80,84,148,87,30,2,29,269,8,5,60,4,99,5,2,0,2,41343885
2002,Regular Season,Chunichi Dragons,11,"Kawakami, Kenshin",P,27,71,67,0.194,0.194,0.254,0.448,2,8,13,11,1,0,1,17,0,0,0,0,32,1,0,4,0,41343886
2002,Regular Season,Yakult Swallows,54,"Kinugawa, Yukio",PH,5,4,3,0.000,0.250,0.000,0.250,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,41343887
2002,Regular Season,Hanshin Tigers,20,"Kanazawa, Takehito",P,50,7,7,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,41343888
2002,Regular Season,Fukuoka Daiei Hawks,52,"Kawasaki, Munenori",2B,36,122,112,0.232,0.259,0.357,0.616,13,8,26,17,4,5,0,40,3,2,4,0,21,1,0,6,0,41345111
2002,Regular Season,Orix Bluewave,35,"Okubo, Masanobu",P,28,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41345113
2002,Regular Season,Nippon-Ham Fighters,27,"Ejiri, Shintaro",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41345115
2002,Regular Season,Yokohama BayStars,59,"Aikawa, Ryoji",C,73,184,174,0.224,0.257,0.276,0.533,16,12,39,32,6,0,1,48,0,1,6,3,34,5,2,1,1,41443880
2002,Regular Season,Yokohama BayStars,18,"Miura, Daisuke",P,19,40,36,0.056,0.056,0.056,0.112,0,1,2,2,0,0,0,2,0,0,0,0,18,0,0,4,0,41443885
2002,Regular Season,Osaka Kintetsu Buffaloes,50,"Yoshikawa, Motohiro",LF,2,6,5,0.000,0.167,0.000,0.167,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,41443886
2002,Regular Season,Hanshin Tigers,14,"Arias, George",1B,126,523,473,0.258,0.317,0.526,0.843,64,82,122,60,29,1,32,249,3,3,43,2,126,10,1,0,6,41445111
2002,Regular Season,Fukuoka Daiei Hawks,17,"Yamada, Akichika",P,18,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41445113
2002,Regular Season,Chiba Lotte Marines,37,"Maruyama, Taiji",2B,5,3,3,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41445115
2002,Regular Season,Osaka Kintetsu Buffaloes,21,"Morita, Koki",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41543866
2002,Regular Season,Nippon-Ham Fighters,38,"Sakurai, Yukihiro",P,6,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41543880
2002,Regular Season,Chiba Lotte Marines,1,"Kosaka, Makoto",SS,93,380,334,0.246,0.302,0.329,0.631,35,15,82,62,13,6,1,110,11,3,26,0,54,2,1,18,0,41543884
2002,Regular Season,Fukuoka Daiei Hawks,63,"Sato, Makoto",P,7,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41543889
2002,Regular Season,Chiba Lotte Marines,18,"Shimizu, Naoyuki",P,31,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41545111
2002,Regular Season,Yomiuri Giants,64,"Kamoshida, Takashi",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41545115
2002,Regular Season,Osaka Kintetsu Buffaloes,10,"Mizuguchi, Eiji",2B,94,363,314,0.255,0.303,0.341,0.644,48,23,80,63,12,0,5,107,0,1,20,0,43,2,2,26,1,41643883
2002,Japan Series,Seibu Lions,42,"Cabrera, Alex",1B,4,,14,0.357,,0.929,,,5,5,1,2,0,2,13,0,,2,,6,,,,,41645113
2002,Regular Season,Seibu Lions,42,"Cabrera, Alex",1B,128,559,447,0.336,0.467,0.756,1.223,105,115,150,72,23,0,55,338,4,1,100,29,117,2,11,0,1,41645113
2002,Regular Season,Nippon-Ham Fighters,6,"Tanaka, Yukio",3B,132,514,467,0.278,0.334,0.471,0.805,57,53,130,78,31,4,17,220,0,2,37,3,102,13,3,5,2,41743862
2002,Regular Season,Yokohama BayStars,55,"Tamura, Hitoshi",RF,81,196,183,0.235,0.278,0.361,0.639,23,16,43,30,8,0,5,66,3,1,9,1,54,1,2,2,0,41743880
2002,Regular Season,Fukuoka Daiei Hawks,24,"Doi, Masahiro",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41743882
2002,Regular Season,Yokohama BayStars,19,"Sugimoto, Yu",P,20,13,11,0.091,0.091,0.091,0.182,0,1,1,1,0,0,0,1,0,0,0,0,5,0,0,2,0,41743884
2002,Regular Season,Osaka Kintetsu Buffaloes,4,"Takasu, Yosuke",2B,69,215,192,0.255,0.280,0.380,0.660,17,16,49,31,14,2,2,73,3,1,6,1,34,5,1,15,1,41743886
2002,Regular Season,Nippon-Ham Fighters,25,"Tateishi, Naoyuki",P,8,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41743888
2002,Regular Season,Yakult Swallows,63,"Sakamoto, Yataro",P,30,30,25,0.040,0.040,0.040,0.080,1,0,1,1,0,0,0,1,0,0,0,0,16,0,0,5,0,41745113
2002,Regular Season,Hiroshima Toyo Carp,28,"Seto, Terunobu",C,8,7,7,0.286,0.286,0.286,0.572,2,0,2,2,0,0,0,2,0,0,0,0,3,0,0,0,0,41843883
2002,Regular Season,Chiba Lotte Marines,43,"Minchey, Nathan",P,32,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41843886
2002,Regular Season,Yakult Swallows,34,"Newman, Alan",P,42,9,9,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,41845113
2002,Regular Season,Fukuoka Daiei Hawks,4,"Burkhart, Morgan",1B,42,140,126,0.214,0.293,0.437,0.730,14,18,27,17,1,0,9,55,0,0,9,1,40,3,5,0,0,41845115
2002,Regular Season,Orix Bluewave,8,"Fujii, Yasuo",DH,53,122,109,0.165,0.246,0.229,0.475,2,6,18,13,4,0,1,25,0,1,10,0,36,3,2,0,1,41943864
2002,Regular Season,Nippon-Ham Fighters,36,"Fujishima, Seigo",RF,47,140,127,0.228,0.268,0.370,0.638,15,23,29,21,3,0,5,47,3,0,8,1,38,3,0,2,3,41943868
2002,Regular Season,Yokohama BayStars,37,"Fukumori, Kazuo",P,33,7,7,0.286,0.286,0.286,0.572,1,0,2,2,0,0,0,2,0,0,0,0,3,0,0,0,0,41943880
2002,Regular Season,Seibu Lions,6,"Harai, Kazuya",2B,25,16,11,0.182,0.308,0.182,0.490,3,0,2,2,0,0,0,2,0,0,2,0,1,2,0,3,0,41943882
2002,Japan Series,Seibu Lions,64,"Inubushi, Toshiaki",DH,3,,5,0.000,,0.000,,,0,0,0,0,0,0,0,0,,1,,3,,,,,41943883
2002,Regular Season,Seibu Lions,64,"Inubushi, Toshiaki",DH,74,151,140,0.307,0.351,0.457,0.808,17,24,43,30,8,2,3,64,0,0,9,0,31,3,1,0,1,41943883
2002,Regular Season,Chunichi Dragons,37,"Tsutsui, So",RF,5,6,6,0.500,0.500,0.500,1.000,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,41943884
2002,Regular Season,Yakult Swallows,0,"Daita, Takenori",PR,35,7,6,0.000,0.143,0.000,0.143,4,0,0,0,0,0,0,0,5,2,1,0,3,0,0,0,0,41943886
2002,Regular Season,Orix Bluewave,17,"Tokano, Hisashi",P,12,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41943887
2002,Regular Season,Hiroshima Toyo Carp,68,"Hiroike, Koji",P,42,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41943888
2002,Regular Season,Hiroshima Toyo Carp,44,"Fukuchi, Kazuki",PR,53,103,97,0.258,0.280,0.309,0.589,17,5,25,21,3,1,0,30,16,5,3,1,26,0,0,3,0,41943889
2002,Regular Season,Yokohama BayStars,52,"Nakanowatari, Susumu",P,5,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41945111
2002,Regular Season,Yomiuri Giants,48,"Crespo, Felipe",PH,24,47,41,0.122,0.234,0.293,0.527,4,7,5,2,1,0,2,12,0,0,6,0,17,0,0,0,0,43145115
2002,Regular Season,Hiroshima Toyo Carp,7,"Nomura, Kenjiro",3B,85,187,175,0.211,0.249,0.286,0.535,14,11,37,30,4,0,3,50,1,1,9,0,33,5,0,2,1,43243868
2002,Regular Season,Osaka Kintetsu Buffaloes,25,"Powell, Jeremy",P,32,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43345113
2002,Regular Season,Yakult Swallows,44,"Aoyagi, Susumu",PH,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43643868
2002,Regular Season,Chiba Lotte Marines,21,"Hirai, Mitsuchika",PH,1,1,1,1.000,1.000,2.000,3.000,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,43843868
2002,Regular Season,Yokohama BayStars,6,"Nakane, Hitoshi",PH,58,106,88,0.216,0.333,0.375,0.708,6,12,19,11,5,0,3,33,0,1,14,6,28,0,2,1,1,45643868
2002,Regular Season,Chiba Lotte Marines,55,"Omura, Iwao",PH,4,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,47143868
2002,Regular Season,Yakult Swallows,6,"Miyamoto, Shinya",SS,114,519,464,0.291,0.310,0.373,0.683,53,25,135,108,21,1,5,173,6,2,9,0,64,5,4,40,0,51053880
2002,Japan Series,Seibu Lions,35,"Doi, Yoshihiro",P,1,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,51053886
2002,Regular Season,Seibu Lions,35,"Doi, Yoshihiro",P,50,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51053886
2002,Regular Season,Yomiuri Giants,26,"Nishiyama, Kazutaka",P,7,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51053887
2002,Regular Season,Osaka Kintetsu Buffaloes,31,"Fujii, Akihito",C,53,89,85,0.224,0.250,0.294,0.544,5,5,19,14,4,1,0,25,0,0,3,0,19,1,0,1,0,51053888
2002,Regular Season,Chiba Lotte Marines,17,"Nagasaki, Shinichi",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51055113
2002,Regular Season,Fukuoka Daiei Hawks,1,"Akiyama, Koji",RF,76,244,229,0.249,0.275,0.345,0.620,14,24,57,45,7,0,5,79,0,2,9,0,45,10,0,4,2,51153863
2002,Regular Season,Hiroshima Toyo Carp,6,"Asai, Itsuki",PH,97,159,146,0.308,0.354,0.445,0.799,20,19,45,34,6,1,4,65,1,2,10,0,29,0,1,1,1,51153881
2002,Regular Season,Nippon-Ham Fighters,9,"Arai, Nobuaki",C,15,13,13,0.231,0.231,0.308,0.539,1,0,3,2,1,0,0,4,0,0,0,0,5,1,0,0,0,51153882
2002,Regular Season,Fukuoka Daiei Hawks,7,"Iguchi, Tadahito",2B,114,472,428,0.259,0.317,0.423,0.740,64,53,111,78,14,1,18,181,21,7,27,0,84,8,10,5,2,51153884
2002,Regular Season,Seibu Lions,9,"Akada, Shogo",CF,37,62,57,0.158,0.172,0.228,0.400,4,2,9,7,1,0,1,13,3,1,1,0,17,2,0,4,0,51153888
2002,Regular Season,Nippon-Ham Fighters,5,"Ide, Tatsuya",CF,120,421,376,0.226,0.290,0.394,0.684,44,38,85,49,22,1,13,148,5,3,30,3,94,6,6,4,5,51153889
2002,Regular Season,Chunichi Dragons,41,"Asakura, Kenta",P,34,74,63,0.079,0.108,0.111,0.219,3,2,5,3,2,0,0,7,0,0,2,0,36,1,0,9,0,51155111
2002,Regular Season,Osaka Kintetsu Buffaloes,22,"Aikyo, Hisashi",P,18,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51155113
2002,Regular Season,Hanshin Tigers,12,"Asai, Ryo",C,32,63,59,0.203,0.242,0.237,0.479,3,4,12,10,2,0,0,14,0,0,2,0,17,1,1,1,0,51155115
2002,Regular Season,Orix Bluewave,40,"Yamasaki, Shintaro",P,7,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51253864
2002,Regular Season,Osaka Kintetsu Buffaloes,49,"Yoshida, Toyohiko",P,42,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51253866
2002,Regular Season,Yokohama BayStars,40,"Yone, Masahide",P,8,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51253880
2002,Regular Season,Osaka Kintetsu Buffaloes,6,"Muto, Takashi",PH,18,23,21,0.190,0.190,0.190,0.380,1,1,4,4,0,0,0,4,1,0,0,0,2,0,0,2,0,51253882
2002,Japan Series,Yomiuri Giants,55,"Matsui, Hideki",CF,4,,12,0.333,,0.583,,,4,4,1,3,0,0,7,1,,6,,4,,,,,51253887
2002,Regular Season,Yomiuri Giants,55,"Matsui, Hideki",CF,140,623,500,0.334,0.461,0.692,1.153,112,107,167,89,27,1,50,346,3,4,114,17,104,4,6,0,3,51253887
2002,Regular Season,Osaka Kintetsu Buffaloes,16,"Okamoto, Akira",P,65,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51353882
2002,Regular Season,Orix Bluewave,52,"Oshima, Koichi",2B,116,454,374,0.230,0.315,0.270,0.585,32,25,86,73,12,0,1,101,13,3,44,0,70,1,3,32,1,51353887
2002,Regular Season,Chunichi Dragons,43,"Ogasawara, Takashi",P,32,24,23,0.174,0.174,0.217,0.391,2,2,4,3,1,0,0,5,0,0,0,0,13,0,0,1,0,51353888
2002,Japan Series,Yomiuri Giants,28,"Okajima, Hideki",P,1,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,51353889
2002,Regular Season,Yomiuri Giants,28,"Okajima, Hideki",P,52,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,51353889
2002,Regular Season,Nippon-Ham Fighters,14,"Iba, Tomokazu",P,45,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51355113
2002,Regular Season,Hiroshima Toyo Carp,31,"Ishihara, Yoshiyuki",C,5,10,10,0.300,0.300,0.300,0.600,1,0,3,3,0,0,0,3,0,0,0,0,1,1,0,0,0,51355115
2002,Japan Series,Seibu Lions,29,"Mitsui, Koji",P,2,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,51455113
2002,Regular Season,Seibu Lions,29,"Mitsui, Koji",P,41,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51455113
2002,Regular Season,Hanshin Tigers,2,"Fujiwara, Toru",LF,4,9,8,0.125,0.222,0.125,0.347,0,0,1,1,0,0,0,1,0,0,1,0,3,0,0,0,0,51455115
2002,Regular Season,Yomiuri Giants,47,"Kudo, Kimiyasu",P,26,59,54,0.093,0.109,0.093,0.202,1,0,5,5,0,0,0,5,0,0,1,0,28,1,0,4,0,51553865
2002,Regular Season,Fukuoka Daiei Hawks,37,"Sakumoto, Masahiro",P,7,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51553882
2002,Regular Season,Yakult Swallows,22,"Takatsu, Shingo",P,44,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51553883
2002,Regular Season,Yokohama BayStars,16,"Kawamura, Takeo",P,3,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51553884
2002,Regular Season,Chunichi Dragons,6,"Kuji, Teruyoshi",SS,9,5,5,0.400,0.400,1.000,1.400,1,1,2,1,0,0,1,5,0,0,0,0,0,0,0,0,0,51553885
2002,Regular Season,Hiroshima Toyo Carp,29,"Kobayashi, Kanei",P,52,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51553886
2002,Regular Season,Yakult Swallows,26,"Kawabata, Ryu",P,43,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51553888
2002,Japan Series,Seibu Lions,50,"Goto, Mitsutaka",P,1,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,51555111
2002,Regular Season,Seibu Lions,50,"Goto, Mitsutaka",P,16,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51555111
2002,Regular Season,Orix Bluewave,19,"Ogawa, Yusuke",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51555115
2002,Regular Season,Hiroshima Toyo Carp,49,"Diaz, Eddy",2B,96,400,353,0.280,0.347,0.470,0.817,36,51,99,66,16,0,17,166,2,4,30,3,41,8,8,5,4,51653888
2002,Regular Season,Nippon-Ham Fighters,11,"Yamaguchi, Kosuke",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51655115
2002,Regular Season,Seibu Lions,36,"Deni, Tomori",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51753864
2002,Japan Series,Seibu Lions,4,"Takagi, Hiroyuki",2B,3,,9,0.222,,0.222,,,0,2,2,0,0,0,2,0,,0,,0,,,,,51753880
2002,Regular Season,Seibu Lions,4,"Takagi, Hiroyuki",2B,130,446,404,0.272,0.324,0.314,0.638,52,37,110,96,12,1,1,127,11,1,26,0,26,7,5,11,0,51753880
2002,Regular Season,Hiroshima Toyo Carp,14,"Sawazaki, Toshikazu",P,5,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51753884
2002,Regular Season,Nippon-Ham Fighters,40,"Sanematsu, Kazunari",C,82,200,170,0.129,0.200,0.176,0.376,8,2,22,16,5,0,1,30,0,2,14,0,64,1,1,15,0,51753888
2002,Regular Season,Hanshin Tigers,65,"Takanami, Fumikazu",PR,46,21,21,0.143,0.143,0.143,0.286,7,0,3,3,0,0,0,3,2,1,0,0,6,0,0,0,0,51753889
2002,Regular Season,Yomiuri Giants,52,"Sogawa, Takatomi",PH,13,9,9,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,51755111
2002,Regular Season,Chiba Lotte Marines,7,"Bolick, Frank",DH,61,255,211,0.204,0.329,0.341,0.670,27,24,43,26,11,0,6,72,0,1,39,1,54,8,2,0,3,51853888
2002,Regular Season,Hanshin Tigers,42,"Hansell, Greg",P,5,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51855111
2002,Regular Season,Orix Bluewave,12,"Sheldon, Scott",3B,129,500,450,0.256,0.322,0.496,0.818,65,59,115,60,28,1,26,223,4,2,39,5,155,6,6,3,2,51855115
2002,Regular Season,Hanshin Tigers,52,"Toyama, Shoji",P,23,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51953862
2002,Regular Season,Seibu Lions,13,"Nishiguchi, Fumiya",P,29,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51953880
2002,Regular Season,Chiba Lotte Marines,50,"Shiigi, Takumi",C,25,66,62,0.194,0.231,0.258,0.489,3,3,12,8,4,0,0,16,0,0,2,0,23,1,1,1,0,51953881
2002,Regular Season,Nippon-Ham Fighters,42,"Takahashi, Noriyuki",P,9,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51953884
2002,Japan Series,Yomiuri Giants,24,"Takahashi, Yoshinobu",RF,4,,14,0.214,,0.429,,,3,3,2,0,0,1,6,0,,2,,3,,,,,51953886
2002,Regular Season,Yomiuri Giants,24,"Takahashi, Yoshinobu",RF,105,454,409,0.306,0.365,0.474,0.839,63,53,125,90,18,0,17,194,1,3,27,0,70,7,13,2,3,51953886
2002,Regular Season,Chunichi Dragons,8,"Haru, Toshio",CF,39,94,87,0.218,0.244,0.276,0.520,5,7,19,14,5,0,0,24,0,0,3,0,16,2,0,4,0,51953889
2002,Regular Season,Fukuoka Daiei Hawks,56,"Tanaka, Mizuki",PR,10,8,8,0.125,0.125,0.250,0.375,0,1,1,0,1,0,0,2,0,1,0,0,1,0,0,0,0,51955111
2002,Regular Season,Orix Bluewave,58,"Takamizawa, Koji",LF,62,171,154,0.279,0.333,0.422,0.755,20,26,43,30,8,1,4,65,1,1,11,0,44,2,2,3,1,51955113
2002,Regular Season,Fukuoka Daiei Hawks,50,"Pedraza, Rodney",P,34,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53153888
2002,Regular Season,Hanshin Tigers,17,"Moore, Trey",P,27,66,62,0.274,0.286,0.339,0.625,6,6,17,14,2,1,0,21,0,0,1,0,8,1,0,3,0,53155115
2002,Japan Series,Yomiuri Giants,33,"Eto, Akira",1B,4,,12,0.083,,0.167,,,0,1,0,1,0,0,2,0,,1,,3,,,,,53253868
2002,Regular Season,Yomiuri Giants,33,"Eto, Akira",1B,125,471,414,0.242,0.322,0.406,0.728,53,56,100,69,12,1,18,168,5,3,49,0,63,12,1,5,2,53253868
2002,Regular Season,Yokohama BayStars,25,"Young, Ernie",CF,32,124,110,0.173,0.258,0.418,0.676,15,16,19,8,3,0,8,46,0,0,10,0,39,4,3,0,1,53355115
2002,Regular Season,Yokohama BayStars,32,"Inoe, Jun",PH,12,14,13,0.154,0.214,0.385,0.599,1,1,2,1,0,0,1,5,0,0,1,0,5,0,0,0,0,55953868
2002,Regular Season,Yokohama BayStars,34,"Yamada, Hiroshi",P,7,11,11,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,61063880
2002,Regular Season,Fukuoka Daiei Hawks,3,"Matsunaka, Nobuhiko",1B,136,561,485,0.260,0.348,0.485,0.833,75,83,126,74,23,1,28,235,1,2,52,1,80,12,17,0,7,61063884
2002,Regular Season,Yomiuri Giants,32,"Nagaike, Yasuo",2B,11,15,13,0.154,0.267,0.154,0.421,1,0,2,2,0,0,0,2,0,0,2,0,1,1,0,0,0,61063885
2002,Regular Season,Yakult Swallows,38,"Hongo, Hiroki",PH,16,24,24,0.250,0.250,0.375,0.625,1,2,6,4,1,1,0,9,0,0,0,0,8,0,0,0,0,61063888
2002,Regular Season,Yakult Swallows,30,"Yamabe, Futoshi",P,10,15,14,0.143,0.143,0.143,0.286,0,0,2,2,0,0,0,2,0,0,0,0,8,0,0,1,0,61063889
2002,Regular Season,Yakult Swallows,66,"Honma, Tadashi",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61065111
2002,Japan Series,Seibu Lions,31,"Ozeki, Tatsuya",RF,4,,15,0.267,,0.267,,,0,4,4,0,0,0,4,0,,1,,4,,,,,61163880
2002,Regular Season,Seibu Lions,31,"Ozeki, Tatsuya",RF,135,569,487,0.314,0.357,0.415,0.772,59,50,153,113,35,1,4,202,15,12,25,0,59,1,10,43,4,61163880
2002,Regular Season,Chunichi Dragons,99,"Inoe, Kazuki",LF,99,282,257,0.245,0.302,0.412,0.714,26,23,63,36,18,2,7,106,2,2,19,1,51,6,3,1,2,61163881
